token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
758734,738TFSIL28-N0,738TFSIL28,,-1.000000,1,,NSE,1.000000
758816,714TN35-SG,714TN35,,-1.000000,100,,NSE,1.000000
758834,182D240426-TB,182D240426,,-1.000000,100,,NSE,1.000000
758845,718MH33-SG,718MH33,,-1.000000,100,,NSE,1.000000
758863,LAXMIINDIA-EQ,LAXMIINDIA,,-1.000000,1,,NSE,1.000000
758876,773AIFL28-N0,773AIFL28,,-1.000000,1,,NSE,1.000000
758898,VIGOR-SM,VIGOR,,-1.000000,1600,,NSE,5.000000
759130,ABCOTS-EQ,ABCOTS,,-1.000000,1,,NSE,5.000000
758940,364D030926-TB,364D030926,,-1.000000,100,,NSE,1.000000
759067,ABCRESET28-N0,ABCRESET28,,-1.000000,1,,NSE,1.000000
759194,747AS45-SG,747AS45,,-1.000000,100,,NSE,1.000000
759221,735HR39-SG,735HR39,,-1.000000,100,,NSE,1.000000
759279,915SCL30-N0,915SCL30,,-1.000000,1,,NSE,1.000000
759291,BLUESTONE-EQ,BLUESTONE,,-1.000000,1,,NSE,5.000000
759305,658TN29-SG,658TN29,,-1.000000,100,,NSE,1.000000
759336,752TS54-SG,752TS54,,-1.000000,100,,NSE,1.000000
759396,648GS2035-GS,648GS2035,,-1.000000,1,,NSE,1.000000
759402,ADVANCE-EQ,ADVANCE,,-1.000000,1,,NSE,1.000000
759420,BAGDIGITAL-SM,BAGDIGITAL,,-1.000000,1600,,NSE,5.000000
759433,364D081026-TB,364D081026,,-1.000000,100,,NSE,1.000000
759453,VIKRAMSOLR-EQ,VIKRAMSOLR,,-1.000000,1,,NSE,1.000000
759461,GEMAROMA-EQ,GEMAROMA,,-1.000000,1,,NSE,1.000000
759503,182D300426-TB,182D300426,,-1.000000,100,,NSE,1.000000
759709,767TS46-SG,767TS46,,-1.000000,100,,NSE,1.000000
759728,EMMVEE-EQ,EMMVEE,,-1.000000,1,,NSE,1.000000
759735,701TN32-SG,701TN32,,-1.000000,100,,NSE,1.000000
759737,707MH33-SG,707MH33,,-1.000000,100,,NSE,1.000000
759776,FINBUD-SM,FINBUD,,-1.000000,1000,,NSE,5.000000
759791,113ESFB31B-N0,113ESFB31B,,-1.000000,1,,NSE,1.000000
759797,EUROPRATIK-EQ,EUROPRATIK,,-1.000000,1,,NSE,5.000000
759836,712TACA28-N0,712TACA28,,-1.000000,1,,NSE,1.000000
759859,745HP40-SG,745HP40,,-1.000000,100,,NSE,1.000000
759901,725MPL29-N0,725MPL29,,-1.000000,1,,NSE,1.000000
759909,744RJ33B-SG,744RJ33B,,-1.000000,100,,NSE,1.000000
759912,734MH34-SG,734MH34,,-1.000000,100,,NSE,1.000000
759983,674SIDBI29-N0,674SIDBI29,,-1.000000,1,,NSE,1.000000
760021,746TS42A-SG,746TS42A,,-1.000000,100,,NSE,1.000000
760026,745TS53-SG,745TS53,,-1.000000,100,,NSE,1.000000
760029,182D280526-TB,182D280526,,-1.000000,100,,NSE,1.000000
760067,717GJ34-SG,717GJ34,,-1.000000,100,,NSE,1.000000
760083,753AP40-SG,753AP40,,-1.000000,100,,NSE,1.000000
760139,INVICTA-SM,INVICTA,,-1.000000,1600,,NSE,5.000000
760148,769AP42A-SG,769AP42A,,-1.000000,100,,NSE,1.000000
760161,771UP46-SG,771UP46,,-1.000000,100,,NSE,1.000000
760162,77AP47-SG,77AP47,,-1.000000,100,,NSE,1.000000
760200,728PHFL28-N0,728PHFL28,,-1.000000,1,,NSE,1.000000
760202,SHRIKANHA-SM,SHRIKANHA,,-1.000000,1600,,NSE,5.000000
760211,72190LTFL2-N0,72190LTFL2,,-1.000000,1,,NSE,1.000000
760253,742BR31-SG,742BR31,,-1.000000,100,,NSE,1.000000
760259,WAKEFIT-EQ,WAKEFIT,,-1.000000,1,,NSE,1.000000
760268,744AP35-SG,744AP35,,-1.000000,100,,NSE,1.000000
760276,724UP33-SG,724UP33,,-1.000000,100,,NSE,1.000000
760282,AAFS30B-N0,AAFS30B,,-1.000000,1,,NSE,1.000000
760291,765JK37-SG,765JK37,,-1.000000,100,,NSE,1.000000
760337,716TN32-SG,716TN32,,-1.000000,100,,NSE,1.000000
760342,763HLICL35-N0,763HLICL35,,-1.000000,1,,NSE,1.000000
760370,915APSBC30-N0,915APSBC30,,-1.000000,1,,NSE,1.000000
760378,915APSBC34-N0,915APSBC34,,-1.000000,1,,NSE,1.000000
760387,752WB44-SG,752WB44,,-1.000000,100,,NSE,1.000000
760425,EXIMROUTES-ST,EXIMROUTES,,-1.000000,1600,,NSE,5.000000
760433,KSHINTL-EQ,KSHINTL,,-1.000000,1,,NSE,5.000000
760443,754MN38-SG,754MN38,,-1.000000,100,,NSE,1.000000
760472,756KL44-SG,756KL44,,-1.000000,100,,NSE,1.000000
760482,TWCGOLDETF-EQ,TWCGOLDETF,,-1.000000,1,,NSE,1.000000
760510,754RJ35-SG,754RJ35,,-1.000000,100,,NSE,1.000000
760523,758TS53-SG,758TS53,,-1.000000,100,,NSE,1.000000
760524,91D270326-TB,91D270326,,-1.000000,100,,NSE,1.000000
760545,729NHPC38-N0,729NHPC38,,-1.000000,1,,NSE,1.000000
760549,8BACL30-N0,8BACL30,,-1.000000,1,,NSE,1.000000
760563,722TN32-SG,722TN32,,-1.000000,100,,NSE,1.000000
760569,75TN37-SG,75TN37,,-1.000000,100,,NSE,1.000000
760587,759CG46-SG,759CG46,,-1.000000,100,,NSE,1.000000
760589,76WB47-SG,76WB47,,-1.000000,100,,NSE,1.000000
760607,766MH47-SG,766MH47,,-1.000000,100,,NSE,1.000000
760608,769WB49-SG,769WB49,,-1.000000,100,,NSE,1.000000
760645,745TOPL28-N0,745TOPL28,,-1.000000,1,,NSE,1.000000
760657,ADVAIT-EQ,ADVAIT,,-1.000000,1,,NSE,10.000000
760666,756CG37-SG,756CG37,,-1.000000,100,,NSE,1.000000
760669,76HR39-SG,76HR39,,-1.000000,100,,NSE,1.000000
760678,761HR43-SG,761HR43,,-1.000000,100,,NSE,1.000000
760712,91D170426-TB,91D170426,,-1.000000,100,,NSE,1.000000
760759,91D300426-TB,91D300426,,-1.000000,100,,NSE,1.000000
760763,12DCCL29-N0,12DCCL29,,-1.000000,1,,NSE,1.000000
760765,14DCCL31A-N0,14DCCL31A,,-1.000000,1,,NSE,1.000000
760774,749OR36-SG,749OR36,,-1.000000,100,,NSE,1.000000
760782,710NBRD29-N0,710NBRD29,,-1.000000,1,,NSE,1.000000
760783,91D070526-TB,91D070526,,-1.000000,100,,NSE,1.000000
760806,PFCL36A-N8,PFCL36A,,-1.000000,1,,NSE,1.000000
760840,69MH30-SG,69MH30,,-1.000000,100,,NSE,1.000000
760845,749KA35-SG,749KA35,,-1.000000,100,,NSE,1.000000
760847,754MH37-SG,754MH37,,-1.000000,100,,NSE,1.000000
760848,771PN38-SG,771PN38,,-1.000000,100,,NSE,1.000000
760877,691TN31-SG,691TN31,,-1.000000,100,,NSE,1.000000
760885,74GJ36A-SG,74GJ36A,,-1.000000,100,,NSE,1.000000
760896,DCMSIL-EQ,DCMSIL,,-1.000000,1,,NSE,1.000000
760941,364D110227-TB,364D110227,,-1.000000,100,,NSE,1.000000
760942,BIOPOL-SM,BIOPOL,,-1.000000,1200,,NSE,5.000000
760976,GROWWPSE-EQ,GROWWPSE,,-1.000000,1,,NSE,1.000000
760989,745NBFID36-N0,745NBFID36,,-1.000000,1,,NSE,1.000000
760991,925ISF29-N0,925ISF29,,-1.000000,1,,NSE,1.000000
761002,701NBRD29-N0,701NBRD29,,-1.000000,1,,NSE,1.000000
761014,766KL39-SG,766KL39,,-1.000000,100,,NSE,1.000000
761033,778TR41-SG,778TR41,,-1.000000,100,,NSE,1.000000
761042,MARUSHIKA-SM,MARUSHIKA,,-1.000000,1200,,NSE,5.000000
761066,ABSLMSCIN-EQ,ABSLMSCIN,,-1.000000,1,,NSE,1.000000
761078,805NMC32-N4,805NMC32,,-1.000000,1,,NSE,1.000000
761340,860AEL28-NH,860AEL28,,-1.000000,1,,NSE,1.000000
761467,89ICFL28-N0,89ICFL28,,-1.000000,1,,NSE,1.000000
761544,ARSIFHDG-SF,ARSIFHDG,,-1.000000,1,,NSE,1.000000
761653,ISIFHLSDG-SF,ISIFHLSDG,,-1.000000,1,,NSE,1.000000
7679,MONARCH-EQ,MONARCH,,-1.000000,1,,NSE,5.000000
7800,TIMESCAN-SM,TIMESCAN,,-1.000000,2000,,NSE,5.000000
7813,714KA32-SG,714KA32,,-1.000000,100,,NSE,1.000000
761826,695RECL28-N0,695RECL28,,-1.000000,1,,NSE,1.000000
782,662KA32-SG,662KA32,,-1.000000,100,,NSE,1.000000
7822,731PY35-SG,731PY35,,-1.000000,100,,NSE,1.000000
7844,AUTOIETF-EQ,AUTOIETF,,-1.000000,1,,NSE,1.000000
7886,MHLXMIRU-EQ,MHLXMIRU,,-1.000000,1,,NSE,1.000000
7965,MALLCOM-EQ,MALLCOM,,-1.000000,1,,NSE,10.000000
7975,1015ECL29-NR,1015ECL29,,-1.000000,1,,NSE,1.000000
804,SHIVATEX-EQ,SHIVATEX,,-1.000000,1,,NSE,1.000000
7982,GRWRHITECH-EQ,GRWRHITECH,,-1.000000,1,,NSE,10.000000
8027,726GS2029-GS,726GS2029,,-1.000000,1,,NSE,1.000000
809,BSHSL-EQ,BSHSL,,-1.000000,1,,NSE,1.000000
8083,CROWN-EQ,CROWN,,-1.000000,1,,NSE,1.000000
8126,654MH27-SG,654MH27,,-1.000000,100,,NSE,1.000000
827,DEEPAKFERT-EQ,DEEPAKFERT,,-1.000000,1,,NSE,5.000000
8163,SPENCERS-EQ,SPENCERS,,-1.000000,1,,NSE,1.000000
8259,MADHAVBAUG-SM,MADHAVBAUG,,-1.000000,400,,NSE,5.000000
8299,713TS37-SG,713TS37,,-1.000000,100,,NSE,1.000000
8319,648RJ27-SG,648RJ27,,-1.000000,100,,NSE,1.000000
8413,MIDCAPETF-EQ,MIDCAPETF,,-1.000000,1,,NSE,1.000000
8489,709TN30-SG,709TN30,,-1.000000,100,,NSE,1.000000
850,SMVD-ST,SMVD,,-1.000000,4040,,NSE,5.000000
8491,719TN32-SG,719TN32,,-1.000000,100,,NSE,1.000000
8501,741PN42-SG,741PN42,,-1.000000,100,,NSE,1.000000
8506,MID150BEES-EQ,MID150BEES,,-1.000000,1,,NSE,1.000000
8510,GATEWAY-EQ,GATEWAY,,-1.000000,1,,NSE,1.000000
8678,ABSLFTTQRN-MF,ABSLFTTQRN,,-1.000000,1,,NSE,1.000000
8687,MUKTAARTS-EQ,MUKTAARTS,,-1.000000,1,,NSE,1.000000
8713,74KL37-SG,74KL37,,-1.000000,100,,NSE,1.000000
8718,737PN42-SG,737PN42,,-1.000000,100,,NSE,1.000000
8736,PNBGILTS-EQ,PNBGILTS,,-1.000000,1,,NSE,1.000000
8773,H1876D46DG-MF,H1876D46DG,,-1.000000,1,,NSE,1.000000
8776,H1876D46RD-MF,H1876D46RD,,-1.000000,1,,NSE,1.000000
8890,VERANDA-EQ,VERANDA,,-1.000000,1,,NSE,1.000000
8974,752AP38-SG,752AP38,,-1.000000,100,,NSE,1.000000
9046,AGROPHOS-EQ,AGROPHOS,,-1.000000,1,,NSE,1.000000
9277,889SCL27-YT,889SCL27,,-1.000000,1,,NSE,1.000000
9333,715HR28-SG,715HR28,,-1.000000,100,,NSE,1.000000
9344,727HR30-SG,727HR30,,-1.000000,100,,NSE,1.000000
9385,PNCINFRA-EQ,PNCINFRA,,-1.000000,1,,NSE,1.000000
9441,773HR33-SG,773HR33,,-1.000000,100,,NSE,1.000000
9444,774HR35-SG,774HR35,,-1.000000,100,,NSE,1.000000
9458,SONUINFRA-SM,SONUINFRA,,-1.000000,1500,,NSE,5.000000
9480,LICI-EQ,LICI,,-1.000000,1,,NSE,5.000000
9531,763AP30-SG,763AP30,,-1.000000,100,,NSE,1.000000
9552,RVNL-EQ,RVNL,,-1.000000,1,,NSE,5.000000
956,667GS2050-GS,667GS2050,,-1.000000,1,,NSE,1.000000
9617,SPLPETRO-EQ,SPLPETRO,,-1.000000,1,,NSE,5.000000
9652,RELCHEMQ-EQ,RELCHEMQ,,-1.000000,1,,NSE,1.000000
9679,SOUTHWEST-BE,SOUTHWEST,,-1.000000,1,,NSE,1.000000
981,EPL-EQ,EPL,,-1.000000,1,,NSE,1.000000
985,648AS30-SG,648AS30,,-1.000000,100,,NSE,1.000000
9779,781GA32-SG,781GA32,,-1.000000,100,,NSE,1.000000
9800,79RJ42-SG,79RJ42,,-1.000000,100,,NSE,1.000000
9888,769GS2043-GS,769GS2043,,-1.000000,1,,NSE,1.000000
9917,NEOGEN-EQ,NEOGEN,,-1.000000,1,,NSE,10.000000
100,ARE&M-EQ,ARE&M,,-1.000000,1,,NSE,5.000000
10017,EBBE31INAV-EQ,EBBE31INAV,,-1.000000,1,,NSE,1.000000
1004,679AP34-SG,679AP34,,-1.000000,100,,NSE,1.000000
10028,ICICI2INAV-EQ,ICICI2INAV,,-1.000000,1,,NSE,1.000000
10110,MAM150INAV-EQ,MAM150INAV,,-1.000000,1,,NSE,1.000000
10122,MOM100INAV-EQ,MOM100INAV,,-1.000000,1,,NSE,1.000000
1023,FEDERALBNK-EQ,FEDERALBNK,,-1.000000,1,,NSE,5.000000
10196,782GJ32-SG,782GJ32,,-1.000000,100,,NSE,1.000000
10204,793TS34-SG,793TS34,,-1.000000,100,,NSE,1.000000
10206,794AP34-SG,794AP34,,-1.000000,100,,NSE,1.000000
10232,SGBJUN30-GB,SGBJUN30,,-1.000000,1,,NSE,1.000000
10255,795AP40A-SG,795AP40A,,-1.000000,100,,NSE,1.000000
10261,SGBJUN27-GB,SGBJUN27,,-1.000000,1,,NSE,1.000000
10268,804PN42-SG,804PN42,,-1.000000,100,,NSE,1.000000
10271,79TS44-SG,79TS44,,-1.000000,100,,NSE,1.000000
10276,KAYA-EQ,KAYA,,-1.000000,1,,NSE,5.000000
10293,KCK-SM,KCK,,-1.000000,2500,,NSE,5.000000
10300,RAMASTEEL-EQ,RAMASTEEL,,-1.000000,1,,NSE,1.000000
10330,778ML31-SG,778ML31,,-1.000000,100,,NSE,1.000000
10331,781HR32A-SG,781HR32A,,-1.000000,100,,NSE,1.000000
10357,783AS32-SG,783AS32,,-1.000000,100,,NSE,1.000000
10415,MUTHOOTCAP-EQ,MUTHOOTCAP,,-1.000000,1,,NSE,1.000000
10462,781RJ32-SG,781RJ32,,-1.000000,100,,NSE,1.000000
10515,SENSEXBETA-EQ,SENSEXBETA,,-1.000000,1,,NSE,1.000000
10527,772AP34-SG,772AP34,,-1.000000,100,,NSE,1.000000
10529,765BR32-SG,765BR32,,-1.000000,100,,NSE,1.000000
10532,785KL35-SG,785KL35,,-1.000000,100,,NSE,1.000000
10553,789WB37-SG,789WB37,,-1.000000,100,,NSE,1.000000
10577,KRBL-EQ,KRBL,,-1.000000,1,,NSE,5.000000
10610,USASEEDS-SM,USASEEDS,,-1.000000,428,,NSE,5.000000
10637,OLECTRA-EQ,OLECTRA,,-1.000000,1,,NSE,5.000000
10642,795TS37-SG,795TS37,,-1.000000,100,,NSE,1.000000
10647,774AP31-SG,774AP31,,-1.000000,100,,NSE,1.000000
10718,772AP35-SG,772AP35,,-1.000000,100,,NSE,1.000000
10722,726GS2032-GS,726GS2032,,-1.000000,1,,NSE,1.000000
10765,765AS32-SG,765AS32,,-1.000000,100,,NSE,1.000000
10836,SEYAIND-BE,SEYAIND,,-1.000000,1,,NSE,1.000000
10840,HDFC1406DQ-MF,HDFC1406DQ,,-1.000000,1,,NSE,1.000000
10854,762BR32-SG,762BR32,,-1.000000,100,,NSE,1.000000
10902,745TS30-SG,745TS30,,-1.000000,100,,NSE,1.000000
10907,758PN42-SG,758PN42,,-1.000000,100,,NSE,1.000000
10913,758AP42-SG,758AP42,,-1.000000,100,,NSE,1.000000
10966,745SK32-SG,745SK32,,-1.000000,100,,NSE,1.000000
10999,MARUTI-EQ,MARUTI,,-1.000000,1,,NSE,100.000000
11095,755AS32-SG,755AS32,,-1.000000,100,,NSE,1.000000
11155,CNL-EQ,CNL,,-1.000000,1,,NSE,5.000000
1127,GHCL-EQ,GHCL,,-1.000000,1,,NSE,5.000000
11193,AXISILVER-EQ,AXISILVER,,-1.000000,1,,NSE,1.000000
11275,TVTODAY-EQ,TVTODAY,,-1.000000,1,,NSE,1.000000
11287,UPL-EQ,UPL,,-1.000000,1,,NSE,5.000000
11289,768UP32-SG,768UP32,,-1.000000,100,,NSE,1.000000
11291,768WB32-SG,768WB32,,-1.000000,100,,NSE,1.000000
11325,MUKANDLTD-EQ,MUKANDLTD,,-1.000000,1,,NSE,1.000000
11386,PVTBANIETF-EQ,PVTBANIETF,,-1.000000,1,,NSE,1.000000
11400,775GJ32-SG,775GJ32,,-1.000000,100,,NSE,1.000000
11411,RKFORGE-EQ,RKFORGE,,-1.000000,1,,NSE,5.000000
11439,BANKBEES-EQ,BANKBEES,,-1.000000,1,,NSE,1.000000
11441,LICNETFSEN-EQ,LICNETFSEN,,-1.000000,1,,NSE,1.000000
11467,QMSMEDI-SM,QMSMEDI,,-1.000000,1000,,NSE,5.000000
11472,LLOYDS-SM,LLOYDS,,-1.000000,1000,,NSE,5.000000
11480,KRIDHANINF-EQ,KRIDHANINF,,-1.000000,1,,NSE,1.000000
11515,785PN42-SG,785PN42,,-1.000000,100,,NSE,1.000000
11536,TCS-EQ,TCS,,-1.000000,1,,NSE,10.000000
11547,HDFCLOWVOL-EQ,HDFCLOWVOL,,-1.000000,1,,NSE,1.000000
11582,TRACXN-EQ,TRACXN,,-1.000000,1,,NSE,1.000000
11588,741GJ26-SG,741GJ26,,-1.000000,100,,NSE,1.000000
11593,HDFCSENSEX-EQ,HDFCSENSEX,,-1.000000,1,,NSE,1.000000
11618,ASTRAMICRO-EQ,ASTRAMICRO,,-1.000000,1,,NSE,5.000000
1163,66AS30-SG,66AS30,,-1.000000,100,,NSE,1.000000
1166,672KA33-SG,672KA33,,-1.000000,100,,NSE,1.000000
11627,NARMADA-EQ,NARMADA,,-1.000000,1,,NSE,1.000000
11630,NTPC-EQ,NTPC,,-1.000000,1,,NSE,5.000000
11703,ALKEM-EQ,ALKEM,,-1.000000,1,,NSE,50.000000
11770,78KL45-SG,78KL45,,-1.000000,100,,NSE,1.000000
11821,WELCORP-EQ,WELCORP,,-1.000000,1,,NSE,5.000000
11860,JKPAPER-EQ,JKPAPER,,-1.000000,1,,NSE,5.000000
11861,93SCL24A-ZN,93SCL24A,,-1.000000,1,,NSE,1.000000
11915,YESBANK-EQ,YESBANK,,-1.000000,1,,NSE,1.000000
11943,MCLEODRUSS-EQ,MCLEODRUSS,,-1.000000,1,,NSE,1.000000
11961,SEMAC-EQ,SEMAC,,-1.000000,1,,NSE,1.000000
11965,VIVIMEDLAB-EQ,VIVIMEDLAB,,-1.000000,1,,NSE,1.000000
11980,767AS32-SG,767AS32,,-1.000000,100,,NSE,1.000000
1204,PRAXIS-EQ,PRAXIS,,-1.000000,1,,NSE,1.000000
12018,SUZLON-EQ,SUZLON,,-1.000000,1,,NSE,1.000000
12039,UTIDAP35P1-MF,UTIDAP35P1,,-1.000000,1,,NSE,1.000000
12046,UTIDQP35P1-MF,UTIDQP35P1,,-1.000000,1,,NSE,1.000000
12057,UTIRFP35P1-MF,UTIRFP35P1,,-1.000000,1,,NSE,1.000000
12081,SCPL-BE,SCPL,,-1.000000,1,,NSE,5.000000
1221,66HP30-SG,66HP30,,-1.000000,100,,NSE,1.000000
1236,652MH30-SG,652MH30,,-1.000000,100,,NSE,1.000000
12313,766KA42-SG,766KA42,,-1.000000,100,,NSE,1.000000
1251,667MH32-SG,667MH32,,-1.000000,100,,NSE,1.000000
1254,673TN40-SG,673TN40,,-1.000000,100,,NSE,1.000000
12666,762AS32-SG,762AS32,,-1.000000,100,,NSE,1.000000
12933,97SFL26-Z9,97SFL26,,-1.000000,1,,NSE,1.000000
12989,BAHETI-SM,BAHETI,,-1.000000,375,,NSE,5.000000
13001,DHARMAJ-EQ,DHARMAJ,,-1.000000,1,,NSE,1.000000
13082,SILVER1-EQ,SILVER1,,-1.000000,1,,NSE,1.000000
13127,763HP37-SG,763HP37,,-1.000000,100,,NSE,1.000000
13139,EBBETF0433-EQ,EBBETF0433,,-1.000000,1,,NSE,1.000000
13155,UTIDQP35P2-MF,UTIDQP35P2,,-1.000000,1,,NSE,1.000000
13203,ALLETEC-SM,ALLETEC,,-1.000000,400,,NSE,5.000000
13242,764BR32-SG,764BR32,,-1.000000,100,,NSE,1.000000
13243,765GA32-SG,765GA32,,-1.000000,100,,NSE,1.000000
13260,KEC-EQ,KEC,,-1.000000,1,,NSE,5.000000
13270,JKCEMENT-EQ,JKCEMENT,,-1.000000,1,,NSE,50.000000
13305,CENTURYPLY-EQ,CENTURYPLY,,-1.000000,1,,NSE,5.000000
13332,SOLARINDS-EQ,SOLARINDS,,-1.000000,1,,NSE,100.000000
13359,KFINTECH-EQ,KFINTECH,,-1.000000,1,,NSE,5.000000
13368,758JH31-SG,758JH31,,-1.000000,100,,NSE,1.000000
13373,762GA32A-SG,762GA32A,,-1.000000,100,,NSE,1.000000
13430,KELLTONTEC-EQ,KELLTONTEC,,-1.000000,1,,NSE,1.000000
13491,JKLAKSHMI-EQ,JKLAKSHMI,,-1.000000,1,,NSE,5.000000
13522,NECCLTD-EQ,NECCLTD,,-1.000000,1,,NSE,1.000000
13547,HDFC1204RD-MF,HDFC1204RD,,-1.000000,1,,NSE,1.000000
13548,HDFC1204RG-MF,HDFC1204RG,,-1.000000,1,,NSE,1.000000
13570,RBMINFRA-SM,RBMINFRA,,-1.000000,200,,NSE,5.000000
13631,SKYGOLD-EQ,SKYGOLD,,-1.000000,1,,NSE,5.000000
13718,763TS36-SG,763TS36,,-1.000000,100,,NSE,1.000000
13719,759TS37-SG,759TS37,,-1.000000,100,,NSE,1.000000
13751,NAUKRI-EQ,NAUKRI,,-1.000000,1,,NSE,10.000000
13770,755TS30-SG,755TS30,,-1.000000,100,,NSE,1.000000
13814,KAMOPAINTS-EQ,KAMOPAINTS,,-1.000000,1,,NSE,1.000000
13870,KUANTUM-EQ,KUANTUM,,-1.000000,1,,NSE,1.000000
1393,880IREDA34-N6,880IREDA34,,-1.000000,1,,NSE,1.000000
13900,CREST-EQ,CREST,,-1.000000,1,,NSE,5.000000
13911,76KL45-SG,76KL45,,-1.000000,100,,NSE,1.000000
13915,764HR31-SG,764HR31,,-1.000000,100,,NSE,1.000000
13946,UTIRAP35P3-MF,UTIRAP35P3,,-1.000000,1,,NSE,1.000000
13960,766RJ33-SG,766RJ33,,-1.000000,100,,NSE,1.000000
13976,TANLA-EQ,TANLA,,-1.000000,1,,NSE,5.000000
13977,772MP38-SG,772MP38,,-1.000000,100,,NSE,1.000000
14034,1030SFIL28-NM,1030SFIL28,,-1.000000,1,,NSE,1.000000
14043,SARLAPOLY-EQ,SARLAPOLY,,-1.000000,1,,NSE,1.000000
1412,AGI-EQ,AGI,,-1.000000,1,,NSE,5.000000
14154,UNOMINDA-EQ,UNOMINDA,,-1.000000,1,,NSE,10.000000
14165,762MN35-SG,762MN35,,-1.000000,100,,NSE,1.000000
1417,GLOBAL-BE,GLOBAL,,-1.000000,1,,NSE,1.000000
14230,HDFCBSE500-EQ,HDFCBSE500,,-1.000000,1,,NSE,1.000000
14268,77AP30-SG,77AP30,,-1.000000,100,,NSE,1.000000
14278,ORIENTBELL-EQ,ORIENTBELL,,-1.000000,1,,NSE,5.000000
14349,769TN43-SG,769TN43,,-1.000000,100,,NSE,1.000000
14394,UTIDGR36P1-MF,UTIDGR36P1,,-1.000000,1,,NSE,1.000000
14411,SRIVASAVI-SM,SRIVASAVI,,-1.000000,1000,,NSE,5.000000
14421,77AP29-SG,77AP29,,-1.000000,100,,NSE,1.000000
14423,LAOPALA-EQ,LAOPALA,,-1.000000,1,,NSE,1.000000
14441,775UP35-SG,775UP35,,-1.000000,100,,NSE,1.000000
14442,775UP38-SG,775UP38,,-1.000000,100,,NSE,1.000000
14447,779WB42-SG,779WB42,,-1.000000,100,,NSE,1.000000
14491,VERTEXPLUS-SM,VERTEXPLUS,,-1.000000,600,,NSE,5.000000
14532,77HR32-SG,77HR32,,-1.000000,100,,NSE,1.000000
14533,769TS32-SG,769TS32,,-1.000000,100,,NSE,1.000000
14534,773BR33-SG,773BR33,,-1.000000,100,,NSE,1.000000
14538,773UP33-SG,773UP33,,-1.000000,100,,NSE,1.000000
14559,766MP48-SG,766MP48,,-1.000000,100,,NSE,1.000000
14582,SRHHYPOLTD-EQ,SRHHYPOLTD,,-1.000000,1,,NSE,5.000000
14641,776HP33-SG,776HP33,,-1.000000,100,,NSE,1.000000
14720,990SCL26D-AH,990SCL26D,,-1.000000,1,,NSE,1.000000
14762,061NSETEST-EQ,061NSETEST,,-1.000000,1,,NSE,5.000000
1480,REPL-EQ,REPL,,-1.000000,1,,NSE,1.000000
14772,101NSETEST-EQ,101NSETEST,,-1.000000,1,,NSE,5.000000
14804,ABSLFTUJRN-MF,ABSLFTUJRN,,-1.000000,1,,NSE,1.000000
14830,781UP34A-SG,781UP34A,,-1.000000,100,,NSE,1.000000
14848,ALPA-EQ,ALPA,,-1.000000,1,,NSE,1.000000
14912,KPRMILL-EQ,KPRMILL,,-1.000000,1,,NSE,5.000000
14924,LAL-EQ,LAL,,-1.000000,1,,NSE,1.000000
14947,MOTILALOFS-EQ,MOTILALOFS,,-1.000000,1,,NSE,5.000000
14970,706GS2028-GS,706GS2028,,-1.000000,1,,NSE,1.000000
14972,KSCL-EQ,KSCL,,-1.000000,1,,NSE,5.000000
14993,SOTAC-SM,SOTAC,,-1.000000,1200,,NSE,5.000000
15018,MAANALU-BE,MAANALU,,-1.000000,1,,NSE,1.000000
15019,759PN33-SG,759PN33,,-1.000000,100,,NSE,1.000000
15046,699GS2026-GS,699GS2026,,-1.000000,1,,NSE,1.000000
15068,RELIGARE-EQ,RELIGARE,,-1.000000,1,,NSE,1.000000
15095,756RJ33-SG,756RJ33,,-1.000000,100,,NSE,1.000000
15146,JYOTHYLAB-EQ,JYOTHYLAB,,-1.000000,1,,NSE,5.000000
15209,PPAP-EQ,PPAP,,-1.000000,1,,NSE,1.000000
15248,KAVDEFENCE-BE,KAVDEFENCE,,-1.000000,1,,NSE,1.000000
15251,866SFIL23A-NY,866SFIL23A,,-1.000000,1,,NSE,1.000000
15254,CEATLTD-EQ,CEATLTD,,-1.000000,1,,NSE,10.000000
15265,743TS33-SG,743TS33,,-1.000000,100,,NSE,1.000000
15320,747WB43-SG,747WB43,,-1.000000,100,,NSE,1.000000
15337,RAIN-EQ,RAIN,,-1.000000,1,,NSE,1.000000
1581,TARC-EQ,TARC,,-1.000000,1,,NSE,1.000000
15508,74AS33-SG,74AS33,,-1.000000,100,,NSE,1.000000
15840,LATTEYS-EQ,LATTEYS,,-1.000000,1,,NSE,1.000000
1594,INFY-EQ,INFY,,-1.000000,1,,NSE,10.000000
15973,726MH30-SG,726MH30,,-1.000000,100,,NSE,1.000000
16066,736AP34-SG,736AP34,,-1.000000,100,,NSE,1.000000
1624,IOC-EQ,IOC,,-1.000000,1,,NSE,1.000000
16069,737JK35-SG,737JK35,,-1.000000,100,,NSE,1.000000
16220,729HR29-SG,729HR29,,-1.000000,100,,NSE,1.000000
163,APOLLOTYRE-EQ,APOLLOTYRE,,-1.000000,1,,NSE,5.000000
1644,657HP30-SG,657HP30,,-1.000000,100,,NSE,1.000000
16268,743MZ37-SG,743MZ37,,-1.000000,100,,NSE,1.000000
16483,PROV-SM,PROV,,-1.000000,80,,NSE,5.000000
1651,663KA34-SG,663KA34,,-1.000000,100,,NSE,1.000000
